Name,Value,MOE
Total consumer expenditures per household ,85594.69,
Consumer expenditures per household on Alcoholic beverages,540.99,
Consumer expenditures per household on Alcoholic beverages consumed at home,332.47,
Consumer expenditures per household on Apparel & services,2039.6,
Consumer expenditures per household on Men's Apparel,376.18,
Consumer expenditures per household on Women's Apparel,694.61,
Consumer expenditures per household on Children's Apparel,325.85,
Consumer expenditures per household on Boys' Apparel,121.22,
Consumer expenditures per household on Girls' Apparel,118.58,
Consumer expenditures per household on Footware,423.98,
Consumer expenditures per household on Dining out (Food away from home),3383,
Consumer expenditures per household on Education,1396.81,
Consumer expenditures per household on Entertainment / Recreation,3559.78,
Consumer expenditures per household on Club membership fees,247.74,
Consumer expenditures per household on Dating services,0.74,
Consumer expenditures per household on Pet food,343.16,
Consumer expenditures per household on Pet services,89.63,
Consumer expenditures per household on Food consumed at home,6430.37,
Consumer expenditures per household on Bakery products consumed at home,826.54,
Consumer expenditures per household on Dairy products consumed at home,607.05,
Consumer expenditures per household on Fruits and vegetables consumed at home,1238.44,
"Consumer expenditures per household on Meat, poultry, fish, and eggs consumed at home",1385.3,
Consumer expenditures per household on Nonalcoholic beverages consumed at home,671.47,
Consumer expenditures per household on Snacks and other food products consumed at home,2373.04,
Consumer expenditures per household on Health Care,7053.38,
Consumer expenditures per household on Medical services,1369.12,
Consumer expenditures per household on Nonprescription drugs,167.3,
Consumer expenditures per household on Household Services,2408.82,
Consumer expenditures per household on Care for the elderly and handicapped,27.83,
Consumer expenditures per household on Lawn and garden services,632.84,
Consumer expenditures per household on Housekeeping services,198.76,
Consumer expenditures per household on PC repair,4.99,
Consumer expenditures per household on Housing,27554.44,
Consumer expenditures per household on Home improvements,4873.06,
"Consumer expenditures per household on Utilities, fuel, and public services",5478.8,
Consumer expenditures per household on Phone services,1766.53,
Consumer expenditures per household on Water,862.59,
Consumer expenditures per household on Life and other insurance,597.48,
Consumer expenditures per household on Pensions and social security,8905.46,
Consumer expenditures per household on Personal Care Products and Services,837.94,
Consumer expenditures per household on Hair care products,91.58,
Consumer expenditures per household on Personal care products,354.71,
Consumer expenditures per household on Local Transportation,10099.98,
Consumer expenditures per household on Gasoline,2969.74,
Consumer expenditures per household on Vehicle maintenance and repair,1326.44,
Consumer expenditures per household on Travel,2536.58,
Consumer expenditures per household on Airline fares,495.97,
Consumer expenditures per household on Auto/Truck rental on trips,97.01,
Consumer expenditures per household on Lodging on trips,834.12,
Consumer expenditures per household on Food and drink on trips,629.04,
Consumer expenditures per household on Entertainment on trips,151.64,
Consumer expenditures per household on Child Care,445.63,
Consumer expenditures per household on Day Care/Nursery & Preschools,324.03,
Consumer expenditures per household on Babysitting/Child Care in Own/Other Home,121.6,
