Name,Value,MOE
Total consumer expenditures per household ,95244.09,
Consumer expenditures per household on Alcoholic beverages,623.82,
Consumer expenditures per household on Alcoholic beverages consumed at home,380.27,
Consumer expenditures per household on Apparel & services,2279.24,
Consumer expenditures per household on Men's Apparel,426.33,
Consumer expenditures per household on Women's Apparel,765.64,
Consumer expenditures per household on Children's Apparel,350.78,
Consumer expenditures per household on Boys' Apparel,131.79,
Consumer expenditures per household on Girls' Apparel,126.04,
Consumer expenditures per household on Footware,473,
Consumer expenditures per household on Dining out (Food away from home),3730.21,
Consumer expenditures per household on Education,1670.34,
Consumer expenditures per household on Entertainment / Recreation,3983.3,
Consumer expenditures per household on Club membership fees,293.35,
Consumer expenditures per household on Dating services,0.82,
Consumer expenditures per household on Pet food,368.8,
Consumer expenditures per household on Pet services,102.47,
Consumer expenditures per household on Food consumed at home,7097.25,
Consumer expenditures per household on Bakery products consumed at home,917.63,
Consumer expenditures per household on Dairy products consumed at home,674.99,
Consumer expenditures per household on Fruits and vegetables consumed at home,1387.2,
"Consumer expenditures per household on Meat, poultry, fish, and eggs consumed at home",1520.89,
Consumer expenditures per household on Nonalcoholic beverages consumed at home,727.09,
Consumer expenditures per household on Snacks and other food products consumed at home,2596.53,
Consumer expenditures per household on Health Care,7754.15,
Consumer expenditures per household on Medical services,1541.61,
Consumer expenditures per household on Nonprescription drugs,176.85,
Consumer expenditures per household on Household Services,2675.8,
Consumer expenditures per household on Care for the elderly and handicapped,35.93,
Consumer expenditures per household on Lawn and garden services,696.19,
Consumer expenditures per household on Housekeeping services,222.86,
Consumer expenditures per household on PC repair,5.69,
Consumer expenditures per household on Housing,30968.27,
Consumer expenditures per household on Home improvements,5479.82,
"Consumer expenditures per household on Utilities, fuel, and public services",5922.63,
Consumer expenditures per household on Phone services,1904.81,
Consumer expenditures per household on Water,923.63,
Consumer expenditures per household on Life and other insurance,668.74,
Consumer expenditures per household on Pensions and social security,10118.13,
Consumer expenditures per household on Personal Care Products and Services,939.67,
Consumer expenditures per household on Hair care products,103.91,
Consumer expenditures per household on Personal care products,403.93,
Consumer expenditures per household on Local Transportation,10882.3,
Consumer expenditures per household on Gasoline,3136.01,
Consumer expenditures per household on Vehicle maintenance and repair,1452.92,
Consumer expenditures per household on Travel,2887.33,
Consumer expenditures per household on Airline fares,578.73,
Consumer expenditures per household on Auto/Truck rental on trips,111.25,
Consumer expenditures per household on Lodging on trips,943.19,
Consumer expenditures per household on Food and drink on trips,714.86,
Consumer expenditures per household on Entertainment on trips,173.27,
Consumer expenditures per household on Child Care,512.55,
Consumer expenditures per household on Day Care/Nursery & Preschools,370.05,
Consumer expenditures per household on Babysitting/Child Care in Own/Other Home,142.5,
